longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,country
34.91250171930001,32.5541663271,0,POINT (34.91250171930001 32.5541663271),3160019.0,1221122213232231.0,52460.0,64480.0,5.0,2.0,2.0,P.S.E
34.916668386000005,32.5541663271,0,POINT (34.916668386000005 32.5541663271),3160022.0,1221122213232320.0,55994.0,57870.0,4.0,3.0,1.0,P.S.E
34.94583505290001,32.5541663271,0,POINT (34.94583505290001 32.5541663271),3160048.0,1221122213233221.0,67983.0,1504.0,16.0,3.0,1.0,P.S.E
35.145835054500004,32.5541663271,0,POINT (35.145835054500004 32.5541663271),3160143.0,1221122213333330.0,76013.0,34044.0,6.0,6.0,2.0,P.S.E
35.150001721200006,32.5541663271,0,POINT (35.150001721200006 32.5541663271),3160143.0,1221122213333330.0,76013.0,34044.0,6.0,6.0,2.0,P.S.E
35.15416838790001,32.5541663271,0,POINT (35.15416838790001 32.5541663271),3160144.0,1221122213333331.0,92493.0,79958.0,8.0,44.0,7.0,P.S.E
35.15833505460001,32.5541663271,0,POINT (35.15833505460001 32.5541663271),3163936.0,1221122302222220.0,36678.0,3091.0,10.0,1.0,1.0,P.S.E
35.16250172130001,32.5541663271,0,POINT (35.16250172130001 32.5541663271),3163937.0,1221122302222221.0,135439.0,92878.0,9.0,2.0,1.0,P.S.E
35.166668388000005,32.5541663271,0,POINT (35.166668388000005 32.5541663271),3163937.0,1221122302222221.0,135439.0,92878.0,9.0,2.0,1.0,P.S.E
35.17083505470001,32.5541663271,0,POINT (35.17083505470001 32.5541663271),3163939.0,1221122302222230.0,7093.0,72.0,33.0,1.0,1.0,P.S.E
35.17916838810001,32.5541663271,0,POINT (35.17916838810001 32.5541663271),3163943.0,1221122302222320.0,28156.0,3137.0,13.0,3.0,2.0,P.S.E
35.18333505480001,32.5541663271,0,POINT (35.18333505480001 32.5541663271),3163943.0,1221122302222320.0,28156.0,3137.0,13.0,3.0,2.0,P.S.E
35.187501721500006,32.5541663271,0,POINT (35.187501721500006 32.5541663271),3163944.0,1221122302222321.0,79760.0,2662.0,12.0,8.0,5.0,P.S.E
35.19583505490001,32.5541663271,0,POINT (35.19583505490001 32.5541663271),3163947.0,1221122302222331.0,34210.0,36174.0,30.0,6.0,1.0,P.S.E
35.20000172160001,32.5541663271,0,POINT (35.20000172160001 32.5541663271),3163947.0,1221122302222331.0,34210.0,36174.0,30.0,6.0,1.0,P.S.E
35.26666838880001,32.5541663271,0,POINT (35.26666838880001 32.5541663271),3163999.0,1221122302232320.0,59581.0,10177.0,19.0,1.0,1.0,P.S.E
35.27083505550001,32.5541663271,0,POINT (35.27083505550001 32.5541663271),3163999.0,1221122302232320.0,59581.0,10177.0,19.0,1.0,1.0,P.S.E
35.437501723500006,32.5541663271,0,POINT (35.437501723500006 32.5541663271),3164079.0,1221122302332231.0,100276.0,102401.0,12.0,30.0,8.0,P.S.E
35.44166839020001,32.5541663271,0,POINT (35.44166839020001 32.5541663271),3164079.0,1221122302332231.0,100276.0,102401.0,12.0,30.0,8.0,P.S.E
35.44583505690001,32.5541663271,0,POINT (35.44583505690001 32.5541663271),3164082.0,1221122302332320.0,28322.0,6553.0,19.0,4.0,1.0,P.S.E
34.91250171930001,32.5499996604,0,POINT (34.91250171930001 32.5499996604),3160020.0,1221122213232233.0,74019.0,91894.0,5.0,1.0,1.0,P.S.E
34.954168386300005,32.5499996604,0,POINT (34.954168386300005 32.5499996604),3160049.0,1221122213233233.0,50379.0,1015.0,18.0,1.0,1.0,P.S.E
34.958335053000006,32.5499996604,0,POINT (34.958335053000006 32.5499996604),3160049.0,1221122213233233.0,50379.0,1015.0,18.0,1.0,1.0,P.S.E
35.03750172030001,32.5499996604,0,POINT (35.03750172030001 32.5499996604),3160130.0,1221122213323232.0,99704.0,1909.0,11.0,1.0,1.0,P.S.E
35.04166838700001,32.5499996604,0,POINT (35.04166838700001 32.5499996604),3160131.0,1221122213323233.0,59528.0,5069.0,12.0,1.0,1.0,P.S.E
35.04583505370001,32.5499996604,0,POINT (35.04583505370001 32.5499996604),3160131.0,1221122213323233.0,59528.0,5069.0,12.0,1.0,1.0,P.S.E
35.050001720400005,32.5499996604,0,POINT (35.050001720400005 32.5499996604),3160132.0,1221122213323322.0,25497.0,1738.0,19.0,1.0,1.0,P.S.E
35.145835054500004,32.5499996604,0,POINT (35.145835054500004 32.5499996604),3160145.0,1221122213333332.0,65783.0,3329.0,10.0,1.0,1.0,P.S.E
35.150001721200006,32.5499996604,0,POINT (35.150001721200006 32.5499996604),3160145.0,1221122213333332.0,65783.0,3329.0,10.0,1.0,1.0,P.S.E
35.15416838790001,32.5499996604,0,POINT (35.15416838790001 32.5499996604),3160146.0,1221122213333333.0,53138.0,28268.0,10.0,10.0,4.0,P.S.E
35.15833505460001,32.5499996604,0,POINT (35.15833505460001 32.5499996604),3163938.0,1221122302222222.0,312207.0,168613.0,8.0,1.0,1.0,P.S.E
35.17500172140001,32.5499996604,0,POINT (35.17500172140001 32.5499996604),3163940.0,1221122302222233.0,26243.0,4170.0,14.0,2.0,1.0,P.S.E
35.17916838810001,32.5499996604,0,POINT (35.17916838810001 32.5499996604),3163945.0,1221122302222322.0,26499.0,2777.0,11.0,9.0,5.0,P.S.E
35.18333505480001,32.5499996604,0,POINT (35.18333505480001 32.5499996604),3163945.0,1221122302222322.0,26499.0,2777.0,11.0,9.0,5.0,P.S.E
35.187501721500006,32.5499996604,0,POINT (35.187501721500006 32.5499996604),3163946.0,1221122302222323.0,44668.0,3580.0,43.0,34.0,6.0,P.S.E
35.19166838820001,32.5499996604,0,POINT (35.19166838820001 32.5499996604),3163948.0,1221122302222332.0,40414.0,3018.0,16.0,17.0,4.0,P.S.E
35.19583505490001,32.5499996604,0,POINT (35.19583505490001 32.5499996604),3163949.0,1221122302222333.0,44223.0,2829.0,12.0,6.0,1.0,P.S.E
35.20000172160001,32.5499996604,0,POINT (35.20000172160001 32.5499996604),3163949.0,1221122302222333.0,44223.0,2829.0,12.0,6.0,1.0,P.S.E
35.25833505540001,32.5499996604,0,POINT (35.25833505540001 32.5499996604),3163997.0,1221122302232232.0,17490.0,844.0,27.0,1.0,1.0,P.S.E
35.262501722100005,32.5499996604,0,POINT (35.262501722100005 32.5499996604),3163998.0,1221122302232233.0,59591.0,2828.0,11.0,1.0,1.0,P.S.E
35.26666838880001,32.5499996604,0,POINT (35.26666838880001 32.5499996604),3164000.0,1221122302232322.0,28718.0,5065.0,16.0,2.0,1.0,P.S.E
35.27083505550001,32.5499996604,0,POINT (35.27083505550001 32.5499996604),3164000.0,1221122302232322.0,28718.0,5065.0,16.0,2.0,1.0,P.S.E
35.300001722400005,32.5499996604,0,POINT (35.300001722400005 32.5499996604),3164001.0,1221122302233232.0,26116.0,2022.0,10.0,1.0,1.0,P.S.E
35.304168389100006,32.5499996604,0,POINT (35.304168389100006 32.5499996604),3164001.0,1221122302233232.0,26116.0,2022.0,10.0,1.0,1.0,P.S.E
35.30833505580001,32.5499996604,0,POINT (35.30833505580001 32.5499996604),3164002.0,1221122302233233.0,51261.0,4771.0,14.0,8.0,3.0,P.S.E
35.35416838950001,32.5499996604,0,POINT (35.35416838950001 32.5499996604),3164068.0,1221122302322322.0,351593.0,7978.0,16.0,4.0,1.0,P.S.E
35.358335056200005,32.5499996604,0,POINT (35.358335056200005 32.5499996604),3164068.0,1221122302322322.0,351593.0,7978.0,16.0,4.0,1.0,P.S.E
35.42916839010001,32.5499996604,0,POINT (35.42916839010001 32.5499996604),3164078.0,1221122302332223.0,85283.0,74707.0,9.0,3.0,1.0,P.S.E
35.433335056800004,32.5499996604,0,POINT (35.433335056800004 32.5499996604),3164080.0,1221122302332232.0,71280.0,71859.0,14.0,16.0,2.0,P.S.E
35.145835054500004,32.5458329937,0,POINT (35.145835054500004 32.5458329937),3160429.0,1221122231111110.0,37153.0,3107.0,16.0,1.0,1.0,P.S.E
35.150001721200006,32.5458329937,0,POINT (35.150001721200006 32.5458329937),3160429.0,1221122231111110.0,37153.0,3107.0,16.0,1.0,1.0,P.S.E
35.15416838790001,32.5458329937,0,POINT (35.15416838790001 32.5458329937),3160430.0,1221122231111111.0,49049.0,20601.0,13.0,11.0,7.0,P.S.E
35.15833505460001,32.5458329937,0,POINT (35.15833505460001 32.5458329937),3164829.0,1221122320000000.0,40304.0,28060.0,16.0,3.0,3.0,P.S.E
35.17916838810001,32.5458329937,0,POINT (35.17916838810001 32.5458329937),3164835.0,1221122320000100.0,54474.0,3280.0,51.0,11.0,4.0,P.S.E
35.18333505480001,32.5458329937,0,POINT (35.18333505480001 32.5458329937),3164835.0,1221122320000100.0,54474.0,3280.0,51.0,11.0,4.0,P.S.E
35.187501721500006,32.5458329937,0,POINT (35.187501721500006 32.5458329937),3164836.0,1221122320000101.0,48986.0,3350.0,12.0,6.0,5.0,P.S.E
35.19166838820001,32.5458329937,0,POINT (35.19166838820001 32.5458329937),3164838.0,1221122320000110.0,51259.0,2244.0,8.0,1.0,1.0,P.S.E
35.19583505490001,32.5458329937,0,POINT (35.19583505490001 32.5458329937),3164839.0,1221122320000111.0,22628.0,2056.0,55.0,17.0,4.0,P.S.E
35.20000172160001,32.5458329937,0,POINT (35.20000172160001 32.5458329937),3164839.0,1221122320000111.0,22628.0,2056.0,55.0,17.0,4.0,P.S.E
35.262501722100005,32.5458329937,0,POINT (35.262501722100005 32.5458329937),3164853.0,1221122320010011.0,235796.0,10209.0,13.0,1.0,1.0,P.S.E
35.26666838880001,32.5458329937,0,POINT (35.26666838880001 32.5458329937),3164855.0,1221122320010100.0,38555.0,1465.0,16.0,2.0,1.0,P.S.E
35.27083505550001,32.5458329937,0,POINT (35.27083505550001 32.5458329937),3164855.0,1221122320010100.0,38555.0,1465.0,16.0,2.0,1.0,P.S.E
35.300001722400005,32.5458329937,0,POINT (35.300001722400005 32.5458329937),3164859.0,1221122320011010.0,29777.0,1460.0,13.0,2.0,1.0,P.S.E
35.304168389100006,32.5458329937,0,POINT (35.304168389100006 32.5458329937),3164859.0,1221122320011010.0,29777.0,1460.0,13.0,2.0,1.0,P.S.E
35.31250172250001,32.5458329937,0,POINT (35.31250172250001 32.5458329937),3164860.0,1221122320011100.0,54466.0,3435.0,63.0,11.0,3.0,P.S.E
34.91250171930001,32.541666327,0,POINT (34.91250171930001 32.541666327),3160152.0,1221122231010013.0,45269.0,5225.0,9.0,2.0,1.0,P.S.E
34.916668386000005,32.541666327,0,POINT (34.916668386000005 32.541666327),3160157.0,1221122231010102.0,85462.0,4876.0,10.0,1.0,1.0,P.S.E
35.14166838780001,32.541666327,0,POINT (35.14166838780001 32.541666327),3160428.0,1221122231111103.0,23882.0,1990.0,13.0,8.0,6.0,P.S.E
35.145835054500004,32.541666327,0,POINT (35.145835054500004 32.541666327),3160431.0,1221122231111112.0,18226.0,2194.0,9.0,2.0,1.0,P.S.E
35.150001721200006,32.541666327,0,POINT (35.150001721200006 32.541666327),3160431.0,1221122231111112.0,18226.0,2194.0,9.0,2.0,1.0,P.S.E
35.15416838790001,32.541666327,0,POINT (35.15416838790001 32.541666327),3160432.0,1221122231111113.0,39143.0,17117.0,17.0,4.0,4.0,P.S.E
35.15833505460001,32.541666327,0,POINT (35.15833505460001 32.541666327),3164830.0,1221122320000002.0,34718.0,6540.0,8.0,2.0,2.0,P.S.E
35.17083505470001,32.541666327,0,POINT (35.17083505470001 32.541666327),3164831.0,1221122320000012.0,42913.0,4653.0,13.0,1.0,1.0,P.S.E
35.17916838810001,32.541666327,0,POINT (35.17916838810001 32.541666327),3164837.0,1221122320000102.0,95071.0,5175.0,9.0,2.0,1.0,P.S.E
35.18333505480001,32.541666327,0,POINT (35.18333505480001 32.541666327),3164837.0,1221122320000102.0,95071.0,5175.0,9.0,2.0,1.0,P.S.E
35.19583505490001,32.541666327,0,POINT (35.19583505490001 32.541666327),3164840.0,1221122320000113.0,28615.0,2828.0,11.0,1.0,1.0,P.S.E
35.20000172160001,32.541666327,0,POINT (35.20000172160001 32.541666327),3164840.0,1221122320000113.0,28615.0,2828.0,11.0,1.0,1.0,P.S.E
35.204168388300005,32.541666327,0,POINT (35.204168388300005 32.541666327),3164851.0,1221122320001002.0,32064.0,2959.0,13.0,9.0,2.0,P.S.E
35.35416838950001,32.541666327,0,POINT (35.35416838950001 32.541666327),3164907.0,1221122320100102.0,224611.0,6738.0,16.0,10.0,3.0,P.S.E
35.358335056200005,32.541666327,0,POINT (35.358335056200005 32.541666327),3164907.0,1221122320100102.0,224611.0,6738.0,16.0,10.0,3.0,P.S.E
34.900001719200006,32.5374996603,0,POINT (34.900001719200006 32.5374996603),3160153.0,1221122231010021.0,44415.0,3781.0,48.0,1.0,1.0,P.S.E
34.91250171930001,32.5374996603,0,POINT (34.91250171930001 32.5374996603),3160154.0,1221122231010031.0,57142.0,4734.0,13.0,6.0,4.0,P.S.E
35.10416838750001,32.5374996603,0,POINT (35.10416838750001 32.5374996603),3160424.0,1221122231110130.0,2041.0,114.0,51.0,1.0,1.0,P.S.E
35.14166838780001,32.5374996603,0,POINT (35.14166838780001 32.5374996603),3160433.0,1221122231111121.0,31211.0,2599.0,23.0,3.0,2.0,P.S.E
35.145835054500004,32.5374996603,0,POINT (35.145835054500004 32.5374996603),3160435.0,1221122231111130.0,33174.0,2204.0,14.0,4.0,4.0,P.S.E
35.150001721200006,32.5374996603,0,POINT (35.150001721200006 32.5374996603),3160435.0,1221122231111130.0,33174.0,2204.0,14.0,4.0,4.0,P.S.E
35.15416838790001,32.5374996603,0,POINT (35.15416838790001 32.5374996603),3160436.0,1221122231111131.0,22886.0,2679.0,22.0,8.0,7.0,P.S.E
35.15833505460001,32.5374996603,0,POINT (35.15833505460001 32.5374996603),3164832.0,1221122320000020.0,25253.0,7498.0,18.0,15.0,5.0,P.S.E
35.16250172130001,32.5374996603,0,POINT (35.16250172130001 32.5374996603),3164833.0,1221122320000021.0,10178.0,615.0,13.0,3.0,1.0,P.S.E
35.166668388000005,32.5374996603,0,POINT (35.166668388000005 32.5374996603),3164833.0,1221122320000021.0,10178.0,615.0,13.0,3.0,1.0,P.S.E
35.341668389400006,32.5374996603,0,POINT (35.341668389400006 32.5374996603),3164905.0,1221122320100021.0,196153.0,6719.0,15.0,6.0,5.0,P.S.E
34.900001719200006,32.5333329936,0,POINT (34.900001719200006 32.5333329936),3160153.0,1221122231010021.0,44415.0,3781.0,48.0,1.0,1.0,P.S.E
34.91250171930001,32.5333329936,0,POINT (34.91250171930001 32.5333329936),3160154.0,1221122231010031.0,57142.0,4734.0,13.0,6.0,4.0,P.S.E
35.10416838750001,32.5333329936,0,POINT (35.10416838750001 32.5333329936),3160424.0,1221122231110130.0,2041.0,114.0,51.0,1.0,1.0,P.S.E
35.14166838780001,32.5333329936,0,POINT (35.14166838780001 32.5333329936),3160433.0,1221122231111121.0,31211.0,2599.0,23.0,3.0,2.0,P.S.E
35.145835054500004,32.5333329936,0,POINT (35.145835054500004 32.5333329936),3160435.0,1221122231111130.0,33174.0,2204.0,14.0,4.0,4.0,P.S.E
35.150001721200006,32.5333329936,0,POINT (35.150001721200006 32.5333329936),3160435.0,1221122231111130.0,33174.0,2204.0,14.0,4.0,4.0,P.S.E
35.15416838790001,32.5333329936,0,POINT (35.15416838790001 32.5333329936),3160436.0,1221122231111131.0,22886.0,2679.0,22.0,8.0,7.0,P.S.E
35.15833505460001,32.5333329936,0,POINT (35.15833505460001 32.5333329936),3164832.0,1221122320000020.0,25253.0,7498.0,18.0,15.0,5.0,P.S.E
35.16250172130001,32.5333329936,0,POINT (35.16250172130001 32.5333329936),3164833.0,1221122320000021.0,10178.0,615.0,13.0,3.0,1.0,P.S.E
35.166668388000005,32.5333329936,0,POINT (35.166668388000005 32.5333329936),3164833.0,1221122320000021.0,10178.0,615.0,13.0,3.0,1.0,P.S.E
35.341668389400006,32.5333329936,0,POINT (35.341668389400006 32.5333329936),3164905.0,1221122320100021.0,196153.0,6719.0,15.0,6.0,5.0,P.S.E
34.90416838590001,32.5291663269,0,POINT (34.90416838590001 32.5291663269),3160155.0,1221122231010032.0,146679.0,7857.0,15.0,4.0,2.0,P.S.E
34.90833505260001,32.5291663269,0,POINT (34.90833505260001 32.5291663269),3160155.0,1221122231010032.0,146679.0,7857.0,15.0,4.0,2.0,P.S.E
34.91250171930001,32.5291663269,0,POINT (34.91250171930001 32.5291663269),3160156.0,1221122231010033.0,15090.0,1719.0,15.0,2.0,2.0,P.S.E
34.95000171960001,32.5291663269,0,POINT (34.95000171960001 32.5291663269),3160179.0,1221122231011032.0,25497.0,2140.0,13.0,1.0,1.0,P.S.E
34.98750171990001,32.5291663269,0,POINT (34.98750171990001 32.5291663269),3160361.0,1221122231100023.0,60977.0,4933.0,14.0,7.0,1.0,P.S.E
35.09583505410001,32.5291663269,0,POINT (35.09583505410001 32.5291663269),3160423.0,1221122231110123.0,36157.0,2942.0,67.0,3.0,2.0,P.S.E
35.10000172080001,32.5291663269,0,POINT (35.10000172080001 32.5291663269),3160423.0,1221122231110123.0,36157.0,2942.0,67.0,3.0,2.0,P.S.E
35.10416838750001,32.5291663269,0,POINT (35.10416838750001 32.5291663269),3160425.0,1221122231110132.0,65427.0,4378.0,48.0,7.0,5.0,P.S.E
35.108335054200005,32.5291663269,0,POINT (35.108335054200005 32.5291663269),3160426.0,1221122231110133.0,139001.0,4162.0,10.0,3.0,3.0,P.S.E
35.14166838780001,32.5291663269,0,POINT (35.14166838780001 32.5291663269),3160434.0,1221122231111123.0,47996.0,4173.0,9.0,2.0,2.0,P.S.E
35.145835054500004,32.5291663269,0,POINT (35.145835054500004 32.5291663269),3160437.0,1221122231111132.0,50847.0,9619.0,12.0,17.0,7.0,P.S.E
35.150001721200006,32.5291663269,0,POINT (35.150001721200006 32.5291663269),3160437.0,1221122231111132.0,50847.0,9619.0,12.0,17.0,7.0,P.S.E
35.15416838790001,32.5291663269,0,POINT (35.15416838790001 32.5291663269),3160438.0,1221122231111133.0,52222.0,29575.0,12.0,15.0,7.0,P.S.E
35.15833505460001,32.5291663269,0,POINT (35.15833505460001 32.5291663269),3164834.0,1221122320000022.0,55163.0,3766.0,21.0,5.0,4.0,P.S.E
35.25833505540001,32.5291663269,0,POINT (35.25833505540001 32.5291663269),3164854.0,1221122320010032.0,28034.0,72429.0,8.0,2.0,1.0,P.S.E
35.27500172220001,32.5291663269,0,POINT (35.27500172220001 32.5291663269),3164856.0,1221122320010123.0,68188.0,2449.0,9.0,1.0,1.0,P.S.E
35.341668389400006,32.5291663269,0,POINT (35.341668389400006 32.5291663269),3164906.0,1221122320100023.0,16001.0,13729.0,13.0,3.0,3.0,P.S.E
35.475001723800005,32.5291663269,0,POINT (35.475001723800005 32.5291663269),3164912.0,1221122320111032.0,60795.0,9049.0,15.0,5.0,1.0,P.S.E
35.47916839050001,32.5291663269,0,POINT (35.47916839050001 32.5291663269),3164912.0,1221122320111032.0,60795.0,9049.0,15.0,5.0,1.0,P.S.E
