longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,country
34.91250171930001,32.5541663271,0,POINT (34.91250171930001 32.5541663271),3204400.0,1221122213232231.0,65753.0,51881.0,6.0,3.0,3.0,P.S.E
34.916668386000005,32.5541663271,0,POINT (34.916668386000005 32.5541663271),1394645.0,1221122213232320.0,38776.0,31008.0,4.0,8.0,3.0,P.S.E
35.145835054500004,32.5541663271,0,POINT (35.145835054500004 32.5541663271),2131475.0,1221122213333330.0,85370.0,36079.0,6.0,29.0,7.0,P.S.E
35.150001721200006,32.5541663271,0,POINT (35.150001721200006 32.5541663271),2131475.0,1221122213333330.0,85370.0,36079.0,6.0,29.0,7.0,P.S.E
35.15416838790001,32.5541663271,0,POINT (35.15416838790001 32.5541663271),965640.0,1221122213333331.0,93701.0,35754.0,7.0,44.0,17.0,P.S.E
35.15833505460001,32.5541663271,0,POINT (35.15833505460001 32.5541663271),790908.0,1221122302222220.0,75082.0,32489.0,9.0,29.0,8.0,P.S.E
35.16250172130001,32.5541663271,0,POINT (35.16250172130001 32.5541663271),1831248.0,1221122302222221.0,140678.0,56137.0,11.0,41.0,6.0,P.S.E
35.166668388000005,32.5541663271,0,POINT (35.166668388000005 32.5541663271),1831248.0,1221122302222221.0,140678.0,56137.0,11.0,41.0,6.0,P.S.E
35.17916838810001,32.5541663271,0,POINT (35.17916838810001 32.5541663271),1272527.0,1221122302222320.0,25077.0,1788.0,15.0,2.0,2.0,P.S.E
35.18333505480001,32.5541663271,0,POINT (35.18333505480001 32.5541663271),1272527.0,1221122302222320.0,25077.0,1788.0,15.0,2.0,2.0,P.S.E
35.187501721500006,32.5541663271,0,POINT (35.187501721500006 32.5541663271),4209927.0,1221122302222321.0,69715.0,2789.0,10.0,2.0,2.0,P.S.E
35.19583505490001,32.5541663271,0,POINT (35.19583505490001 32.5541663271),1103747.0,1221122302222331.0,61132.0,46425.0,6.0,12.0,5.0,P.S.E
35.20000172160001,32.5541663271,0,POINT (35.20000172160001 32.5541663271),1103747.0,1221122302222331.0,61132.0,46425.0,6.0,12.0,5.0,P.S.E
35.204168388300005,32.5541663271,0,POINT (35.204168388300005 32.5541663271),1059379.0,1221122302223220.0,64906.0,68701.0,5.0,5.0,2.0,P.S.E
35.262501722100005,32.5541663271,0,POINT (35.262501722100005 32.5541663271),6567082.0,1221122302232231.0,45249.0,1869.0,11.0,2.0,1.0,P.S.E
35.26666838880001,32.5541663271,0,POINT (35.26666838880001 32.5541663271),2018027.0,1221122302232320.0,46477.0,4047.0,11.0,2.0,2.0,P.S.E
35.27083505550001,32.5541663271,0,POINT (35.27083505550001 32.5541663271),2018027.0,1221122302232320.0,46477.0,4047.0,11.0,2.0,2.0,P.S.E
35.27500172220001,32.5541663271,0,POINT (35.27500172220001 32.5541663271),5406185.0,1221122302232321.0,53288.0,8863.0,16.0,1.0,1.0,P.S.E
35.31250172250001,32.5541663271,0,POINT (35.31250172250001 32.5541663271),3443301.0,1221122302233320.0,450096.0,7964.0,13.0,1.0,1.0,P.S.E
35.32500172260001,32.5541663271,0,POINT (35.32500172260001 32.5541663271),5898232.0,1221122302233330.0,15237.0,2033.0,14.0,1.0,1.0,P.S.E
35.395835056500005,32.5541663271,0,POINT (35.395835056500005 32.5541663271),3508483.0,1221122302323231.0,69843.0,32637.0,4.0,4.0,3.0,P.S.E
35.400001723200006,32.5541663271,0,POINT (35.400001723200006 32.5541663271),849057.0,1221122302323320.0,267762.0,43544.0,5.0,2.0,1.0,P.S.E
35.433335056800004,32.5541663271,0,POINT (35.433335056800004 32.5541663271),5457142.0,1221122302332230.0,121987.0,121036.0,8.0,3.0,2.0,P.S.E
35.437501723500006,32.5541663271,0,POINT (35.437501723500006 32.5541663271),1765498.0,1221122302332231.0,136927.0,117938.0,9.0,63.0,16.0,P.S.E
35.44166839020001,32.5541663271,0,POINT (35.44166839020001 32.5541663271),1765498.0,1221122302332231.0,136927.0,117938.0,9.0,63.0,16.0,P.S.E
35.44583505690001,32.5541663271,0,POINT (35.44583505690001 32.5541663271),105962.0,1221122302332320.0,88628.0,8007.0,15.0,25.0,9.0,P.S.E
34.975001719800005,32.5499996604,0,POINT (34.975001719800005 32.5499996604),896996.0,1221122213233333.0,88158.0,1367.0,153.0,1.0,1.0,P.S.E
34.97916838650001,32.5499996604,0,POINT (34.97916838650001 32.5499996604),896996.0,1221122213233333.0,88158.0,1367.0,153.0,1.0,1.0,P.S.E
35.04166838700001,32.5499996604,0,POINT (35.04166838700001 32.5499996604),2379472.0,1221122213323233.0,28209.0,3509.0,12.0,2.0,1.0,P.S.E
35.04583505370001,32.5499996604,0,POINT (35.04583505370001 32.5499996604),2379472.0,1221122213323233.0,28209.0,3509.0,12.0,2.0,1.0,P.S.E
35.050001720400005,32.5499996604,0,POINT (35.050001720400005 32.5499996604),1756265.0,1221122213323322.0,107204.0,5308.0,13.0,25.0,3.0,P.S.E
35.15416838790001,32.5499996604,0,POINT (35.15416838790001 32.5499996604),4500102.0,1221122213333333.0,43398.0,12766.0,11.0,16.0,8.0,P.S.E
35.15833505460001,32.5499996604,0,POINT (35.15833505460001 32.5499996604),2677568.0,1221122302222222.0,72400.0,42959.0,14.0,11.0,5.0,P.S.E
35.17500172140001,32.5499996604,0,POINT (35.17500172140001 32.5499996604),3569451.0,1221122302222233.0,24235.0,3321.0,13.0,81.0,4.0,P.S.E
35.17916838810001,32.5499996604,0,POINT (35.17916838810001 32.5499996604),1546776.0,1221122302222322.0,39770.0,2712.0,13.0,7.0,5.0,P.S.E
35.18333505480001,32.5499996604,0,POINT (35.18333505480001 32.5499996604),1546776.0,1221122302222322.0,39770.0,2712.0,13.0,7.0,5.0,P.S.E
35.187501721500006,32.5499996604,0,POINT (35.187501721500006 32.5499996604),1192702.0,1221122302222323.0,53569.0,4082.0,9.0,17.0,8.0,P.S.E
35.19166838820001,32.5499996604,0,POINT (35.19166838820001 32.5499996604),4799229.0,1221122302222332.0,32509.0,3320.0,13.0,8.0,3.0,P.S.E
35.19583505490001,32.5499996604,0,POINT (35.19583505490001 32.5499996604),297041.0,1221122302222333.0,76111.0,3530.0,12.0,5.0,3.0,P.S.E
35.20000172160001,32.5499996604,0,POINT (35.20000172160001 32.5499996604),297041.0,1221122302222333.0,76111.0,3530.0,12.0,5.0,3.0,P.S.E
35.25833505540001,32.5499996604,0,POINT (35.25833505540001 32.5499996604),3912071.0,1221122302232232.0,78603.0,6567.0,15.0,2.0,2.0,P.S.E
35.262501722100005,32.5499996604,0,POINT (35.262501722100005 32.5499996604),4235171.0,1221122302232233.0,80434.0,5077.0,11.0,25.0,6.0,P.S.E
35.26666838880001,32.5499996604,0,POINT (35.26666838880001 32.5499996604),6224845.0,1221122302232322.0,147158.0,7631.0,17.0,4.0,1.0,P.S.E
35.27083505550001,32.5499996604,0,POINT (35.27083505550001 32.5499996604),6224845.0,1221122302232322.0,147158.0,7631.0,17.0,4.0,1.0,P.S.E
35.300001722400005,32.5499996604,0,POINT (35.300001722400005 32.5499996604),1591614.0,1221122302233232.0,87811.0,3211.0,16.0,3.0,1.0,P.S.E
35.304168389100006,32.5499996604,0,POINT (35.304168389100006 32.5499996604),1591614.0,1221122302233232.0,87811.0,3211.0,16.0,3.0,1.0,P.S.E
35.30833505580001,32.5499996604,0,POINT (35.30833505580001 32.5499996604),2358502.0,1221122302233233.0,44534.0,2879.0,10.0,12.0,2.0,P.S.E
35.31250172250001,32.5499996604,0,POINT (35.31250172250001 32.5499996604),1606617.0,1221122302233322.0,63043.0,3251.0,15.0,16.0,2.0,P.S.E
35.34583505610001,32.5499996604,0,POINT (35.34583505610001 32.5499996604),4916792.0,1221122302322232.0,94340.0,10161.0,14.0,1.0,1.0,P.S.E
35.35416838950001,32.5499996604,0,POINT (35.35416838950001 32.5499996604),3924638.0,1221122302322322.0,106849.0,6587.0,18.0,10.0,3.0,P.S.E
35.358335056200005,32.5499996604,0,POINT (35.358335056200005 32.5499996604),3924638.0,1221122302322322.0,106849.0,6587.0,18.0,10.0,3.0,P.S.E
35.36250172290001,32.5499996604,0,POINT (35.36250172290001 32.5499996604),1443754.0,1221122302322323.0,44281.0,9982.0,16.0,6.0,3.0,P.S.E
35.433335056800004,32.5499996604,0,POINT (35.433335056800004 32.5499996604),2380426.0,1221122302332232.0,112189.0,93705.0,9.0,58.0,6.0,P.S.E
35.437501723500006,32.5499996604,0,POINT (35.437501723500006 32.5499996604),2403769.0,1221122302332233.0,82131.0,57934.0,40.0,29.0,5.0,P.S.E
35.44166839020001,32.5499996604,0,POINT (35.44166839020001 32.5499996604),2403769.0,1221122302332233.0,82131.0,57934.0,40.0,29.0,5.0,P.S.E
34.954168386300005,32.5458329937,0,POINT (34.954168386300005 32.5458329937),1878368.0,1221122231011011.0,20651.0,3079.0,15.0,2.0,1.0,P.S.E
34.958335053000006,32.5458329937,0,POINT (34.958335053000006 32.5458329937),1878368.0,1221122231011011.0,20651.0,3079.0,15.0,2.0,1.0,P.S.E
35.04166838700001,32.5458329937,0,POINT (35.04166838700001 32.5458329937),426211.0,1221122231101011.0,27885.0,6996.0,17.0,4.0,3.0,P.S.E
35.04583505370001,32.5458329937,0,POINT (35.04583505370001 32.5458329937),426211.0,1221122231101011.0,27885.0,6996.0,17.0,4.0,3.0,P.S.E
35.145835054500004,32.5458329937,0,POINT (35.145835054500004 32.5458329937),6377351.0,1221122231111110.0,161168.0,67243.0,7.0,6.0,1.0,P.S.E
35.150001721200006,32.5458329937,0,POINT (35.150001721200006 32.5458329937),6377351.0,1221122231111110.0,161168.0,67243.0,7.0,6.0,1.0,P.S.E
35.15416838790001,32.5458329937,0,POINT (35.15416838790001 32.5458329937),2174511.0,1221122231111111.0,45929.0,13631.0,11.0,28.0,16.0,P.S.E
35.15833505460001,32.5458329937,0,POINT (35.15833505460001 32.5458329937),2548399.0,1221122320000000.0,37070.0,10316.0,13.0,12.0,9.0,P.S.E
35.17500172140001,32.5458329937,0,POINT (35.17500172140001 32.5458329937),1708538.0,1221122320000011.0,27035.0,2542.0,15.0,194.0,6.0,P.S.E
35.17916838810001,32.5458329937,0,POINT (35.17916838810001 32.5458329937),3314895.0,1221122320000100.0,36754.0,2666.0,234.0,3.0,2.0,P.S.E
35.18333505480001,32.5458329937,0,POINT (35.18333505480001 32.5458329937),3314895.0,1221122320000100.0,36754.0,2666.0,234.0,3.0,2.0,P.S.E
35.187501721500006,32.5458329937,0,POINT (35.187501721500006 32.5458329937),5189730.0,1221122320000101.0,27256.0,4140.0,9.0,3.0,2.0,P.S.E
35.19166838820001,32.5458329937,0,POINT (35.19166838820001 32.5458329937),5060009.0,1221122320000110.0,18688.0,1579.0,13.0,4.0,2.0,P.S.E
35.19583505490001,32.5458329937,0,POINT (35.19583505490001 32.5458329937),3484410.0,1221122320000111.0,34525.0,3450.0,10.0,9.0,4.0,P.S.E
35.20000172160001,32.5458329937,0,POINT (35.20000172160001 32.5458329937),3484410.0,1221122320000111.0,34525.0,3450.0,10.0,9.0,4.0,P.S.E
35.262501722100005,32.5458329937,0,POINT (35.262501722100005 32.5458329937),6192080.0,1221122320010011.0,52712.0,3108.0,13.0,6.0,2.0,P.S.E
35.26666838880001,32.5458329937,0,POINT (35.26666838880001 32.5458329937),5215668.0,1221122320010100.0,17281.0,9394.0,15.0,1.0,1.0,P.S.E
35.27083505550001,32.5458329937,0,POINT (35.27083505550001 32.5458329937),5215668.0,1221122320010100.0,17281.0,9394.0,15.0,1.0,1.0,P.S.E
35.300001722400005,32.5458329937,0,POINT (35.300001722400005 32.5458329937),2171268.0,1221122320011010.0,58184.0,2345.0,18.0,2.0,2.0,P.S.E
35.304168389100006,32.5458329937,0,POINT (35.304168389100006 32.5458329937),2171268.0,1221122320011010.0,58184.0,2345.0,18.0,2.0,2.0,P.S.E
