longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,country
34.916668386000005,32.5541663271,0,POINT (34.916668386000005 32.5541663271),3175207.0,1221122213232320.0,51651.0,31681.0,8.0,21.0,3.0,P.S.E
34.954168386300005,32.5541663271,0,POINT (34.954168386300005 32.5541663271),3175230.0,1221122213233231.0,70387.0,35567.0,5.0,1.0,1.0,P.S.E
34.958335053000006,32.5541663271,0,POINT (34.958335053000006 32.5541663271),3175230.0,1221122213233231.0,70387.0,35567.0,5.0,1.0,1.0,P.S.E
35.145835054500004,32.5541663271,0,POINT (35.145835054500004 32.5541663271),3175313.0,1221122213333330.0,32832.0,10382.0,7.0,4.0,1.0,P.S.E
35.150001721200006,32.5541663271,0,POINT (35.150001721200006 32.5541663271),3175313.0,1221122213333330.0,32832.0,10382.0,7.0,4.0,1.0,P.S.E
35.15416838790001,32.5541663271,0,POINT (35.15416838790001 32.5541663271),3175314.0,1221122213333331.0,139397.0,68930.0,14.0,24.0,7.0,P.S.E
35.15833505460001,32.5541663271,0,POINT (35.15833505460001 32.5541663271),3178929.0,1221122302222220.0,194715.0,193198.0,9.0,2.0,2.0,P.S.E
35.16250172130001,32.5541663271,0,POINT (35.16250172130001 32.5541663271),3178930.0,1221122302222221.0,297313.0,213419.0,8.0,10.0,2.0,P.S.E
35.166668388000005,32.5541663271,0,POINT (35.166668388000005 32.5541663271),3178930.0,1221122302222221.0,297313.0,213419.0,8.0,10.0,2.0,P.S.E
35.19583505490001,32.5541663271,0,POINT (35.19583505490001 32.5541663271),3178936.0,1221122302222331.0,24633.0,14897.0,30.0,4.0,1.0,P.S.E
35.20000172160001,32.5541663271,0,POINT (35.20000172160001 32.5541663271),3178936.0,1221122302222331.0,24633.0,14897.0,30.0,4.0,1.0,P.S.E
35.262501722100005,32.5541663271,0,POINT (35.262501722100005 32.5541663271),3178987.0,1221122302232231.0,57487.0,2716.0,11.0,1.0,1.0,P.S.E
35.437501723500006,32.5541663271,0,POINT (35.437501723500006 32.5541663271),3179066.0,1221122302332231.0,125645.0,127243.0,8.0,12.0,3.0,P.S.E
35.44166839020001,32.5541663271,0,POINT (35.44166839020001 32.5541663271),3179066.0,1221122302332231.0,125645.0,127243.0,8.0,12.0,3.0,P.S.E
35.44583505690001,32.5541663271,0,POINT (35.44583505690001 32.5541663271),3179069.0,1221122302332320.0,286904.0,9972.0,15.0,2.0,1.0,P.S.E
35.15416838790001,32.5499996604,0,POINT (35.15416838790001 32.5499996604),3175315.0,1221122213333333.0,72839.0,61160.0,9.0,1.0,1.0,P.S.E
35.15833505460001,32.5499996604,0,POINT (35.15833505460001 32.5499996604),3178931.0,1221122302222222.0,127308.0,82099.0,16.0,8.0,5.0,P.S.E
35.17500172140001,32.5499996604,0,POINT (35.17500172140001 32.5499996604),3178932.0,1221122302222233.0,55812.0,4798.0,15.0,5.0,1.0,P.S.E
35.17916838810001,32.5499996604,0,POINT (35.17916838810001 32.5499996604),3178934.0,1221122302222322.0,15219.0,2449.0,13.0,7.0,2.0,P.S.E
35.18333505480001,32.5499996604,0,POINT (35.18333505480001 32.5499996604),3178934.0,1221122302222322.0,15219.0,2449.0,13.0,7.0,2.0,P.S.E
35.187501721500006,32.5499996604,0,POINT (35.187501721500006 32.5499996604),3178935.0,1221122302222323.0,51124.0,3552.0,9.0,6.0,4.0,P.S.E
35.19166838820001,32.5499996604,0,POINT (35.19166838820001 32.5499996604),3178937.0,1221122302222332.0,29260.0,3395.0,14.0,5.0,4.0,P.S.E
35.25833505540001,32.5499996604,0,POINT (35.25833505540001 32.5499996604),3178988.0,1221122302232232.0,55682.0,2650.0,18.0,4.0,1.0,P.S.E
35.262501722100005,32.5499996604,0,POINT (35.262501722100005 32.5499996604),3178989.0,1221122302232233.0,477725.0,10037.0,11.0,3.0,3.0,P.S.E
35.30833505580001,32.5499996604,0,POINT (35.30833505580001 32.5499996604),3178990.0,1221122302233233.0,48404.0,2235.0,12.0,1.0,1.0,P.S.E
35.35416838950001,32.5499996604,0,POINT (35.35416838950001 32.5499996604),3179059.0,1221122302322322.0,45340.0,10037.0,18.0,1.0,1.0,P.S.E
35.358335056200005,32.5499996604,0,POINT (35.358335056200005 32.5499996604),3179059.0,1221122302322322.0,45340.0,10037.0,18.0,1.0,1.0,P.S.E
35.433335056800004,32.5499996604,0,POINT (35.433335056800004 32.5499996604),3179067.0,1221122302332232.0,72749.0,167363.0,11.0,2.0,2.0,P.S.E
35.03750172030001,32.5458329937,0,POINT (35.03750172030001 32.5458329937),3175508.0,1221122231101010.0,108191.0,3974.0,15.0,7.0,1.0,P.S.E
35.04166838700001,32.5458329937,0,POINT (35.04166838700001 32.5458329937),3175509.0,1221122231101011.0,45433.0,4493.0,22.0,2.0,1.0,P.S.E
35.04583505370001,32.5458329937,0,POINT (35.04583505370001 32.5458329937),3175509.0,1221122231101011.0,45433.0,4493.0,22.0,2.0,1.0,P.S.E
35.15416838790001,32.5458329937,0,POINT (35.15416838790001 32.5458329937),3175570.0,1221122231111111.0,83327.0,28845.0,14.0,15.0,8.0,P.S.E
35.15833505460001,32.5458329937,0,POINT (35.15833505460001 32.5458329937),3179682.0,1221122320000000.0,56335.0,12567.0,11.0,10.0,3.0,P.S.E
35.17500172140001,32.5458329937,0,POINT (35.17500172140001 32.5458329937),3179685.0,1221122320000011.0,39869.0,1918.0,13.0,5.0,3.0,P.S.E
35.17916838810001,32.5458329937,0,POINT (35.17916838810001 32.5458329937),3179689.0,1221122320000100.0,67907.0,2233.0,10.0,7.0,2.0,P.S.E
35.18333505480001,32.5458329937,0,POINT (35.18333505480001 32.5458329937),3179689.0,1221122320000100.0,67907.0,2233.0,10.0,7.0,2.0,P.S.E
35.19166838820001,32.5458329937,0,POINT (35.19166838820001 32.5458329937),3179690.0,1221122320000110.0,14211.0,707.0,12.0,2.0,1.0,P.S.E
35.19583505490001,32.5458329937,0,POINT (35.19583505490001 32.5458329937),3179691.0,1221122320000111.0,20921.0,1593.0,20.0,17.0,4.0,P.S.E
35.20000172160001,32.5458329937,0,POINT (35.20000172160001 32.5458329937),3179691.0,1221122320000111.0,20921.0,1593.0,20.0,17.0,4.0,P.S.E
35.204168388300005,32.5458329937,0,POINT (35.204168388300005 32.5458329937),3179702.0,1221122320001000.0,92459.0,3027.0,8.0,1.0,1.0,P.S.E
35.262501722100005,32.5458329937,0,POINT (35.262501722100005 32.5458329937),3179706.0,1221122320010011.0,284185.0,6046.0,16.0,2.0,2.0,P.S.E
35.300001722400005,32.5458329937,0,POINT (35.300001722400005 32.5458329937),3179710.0,1221122320011010.0,99520.0,5580.0,15.0,5.0,2.0,P.S.E
35.304168389100006,32.5458329937,0,POINT (35.304168389100006 32.5458329937),3179710.0,1221122320011010.0,99520.0,5580.0,15.0,5.0,2.0,P.S.E
35.31250172250001,32.5458329937,0,POINT (35.31250172250001 32.5458329937),3179711.0,1221122320011100.0,18279.0,2714.0,20.0,4.0,1.0,P.S.E
35.35416838950001,32.5458329937,0,POINT (35.35416838950001 32.5458329937),3179767.0,1221122320100100.0,94492.0,10005.0,15.0,3.0,1.0,P.S.E
