longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,country
34.554168383100006,31.6708329867,0,POINT (34.554168383100006 31.6708329867),3100384.0,1221300010232210.0,186024.0,50959.0,7.0,30.0,14.0,E.G.Y
34.55833504980001,31.6708329867,0,POINT (34.55833504980001 31.6708329867),3100385.0,1221300010232211.0,187855.0,33403.0,10.0,74.0,19.0,E.G.Y
34.56250171650001,31.6708329867,0,POINT (34.56250171650001 31.6708329867),3100385.0,1221300010232211.0,187855.0,33403.0,10.0,74.0,19.0,E.G.Y
34.56666838320001,31.6708329867,0,POINT (34.56666838320001 31.6708329867),3100391.0,1221300010232300.0,100145.0,22133.0,12.0,99.0,22.0,E.G.Y
34.57083504990001,31.6708329867,0,POINT (34.57083504990001 31.6708329867),3100392.0,1221300010232301.0,254579.0,60568.0,6.0,65.0,19.0,E.G.Y
34.575001716600006,31.6708329867,0,POINT (34.575001716600006 31.6708329867),3100395.0,1221300010232310.0,264909.0,57617.0,7.0,78.0,28.0,E.G.Y
34.57916838330001,31.6708329867,0,POINT (34.57916838330001 31.6708329867),3100395.0,1221300010232310.0,264909.0,57617.0,7.0,78.0,28.0,E.G.Y
34.58333505000001,31.6708329867,0,POINT (34.58333505000001 31.6708329867),3100396.0,1221300010232311.0,128597.0,22473.0,9.0,24.0,14.0,E.G.Y
34.58750171670001,31.6708329867,0,POINT (34.58750171670001 31.6708329867),3100413.0,1221300010233200.0,257500.0,58880.0,7.0,45.0,10.0,E.G.Y
34.591668383400005,31.6708329867,0,POINT (34.591668383400005 31.6708329867),3100414.0,1221300010233201.0,154476.0,17808.0,11.0,9.0,4.0,E.G.Y
34.59583505010001,31.6708329867,0,POINT (34.59583505010001 31.6708329867),3100414.0,1221300010233201.0,154476.0,17808.0,11.0,9.0,4.0,E.G.Y
34.60000171680001,31.6708329867,0,POINT (34.60000171680001 31.6708329867),3100417.0,1221300010233210.0,27465.0,5106.0,20.0,1.0,1.0,E.G.Y
34.62500171700001,31.6708329867,0,POINT (34.62500171700001 31.6708329867),3100422.0,1221300010233311.0,124447.0,29755.0,11.0,3.0,2.0,E.G.Y
34.69166838420001,31.6708329867,0,POINT (34.69166838420001 31.6708329867),3100627.0,1221300010323211.0,8933.0,2789.0,6.0,1.0,1.0,E.G.Y
34.745835051300006,31.6708329867,0,POINT (34.745835051300006 31.6708329867),3100658.0,1221300010332301.0,52369.0,1539.0,15.0,4.0,2.0,E.G.Y
34.75833505140001,31.6708329867,0,POINT (34.75833505140001 31.6708329867),3100659.0,1221300010332311.0,49838.0,2404.0,14.0,3.0,3.0,E.G.Y
34.77916838490001,31.6708329867,0,POINT (34.77916838490001 31.6708329867),3100662.0,1221300010333211.0,86315.0,2663.0,15.0,1.0,1.0,E.G.Y
34.94583505290001,31.6708329867,0,POINT (34.94583505290001 31.6708329867),3101163.0,1221300011233201.0,29866.0,1896.0,13.0,1.0,1.0,E.G.Y
35.00833505340001,31.6708329867,0,POINT (35.00833505340001 31.6708329867),3101300.0,1221300011322301.0,96969.0,6340.0,17.0,92.0,5.0,E.G.Y
35.012501720100005,31.6708329867,0,POINT (35.012501720100005 31.6708329867),3101300.0,1221300011322301.0,96969.0,6340.0,17.0,92.0,5.0,E.G.Y
35.16250172130001,31.6708329867,0,POINT (35.16250172130001 31.6708329867),3102813.0,1221300100222201.0,76243.0,4582.0,11.0,26.0,13.0,E.G.Y
