longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,country
34.554168383100006,31.6708329867,0,POINT (34.554168383100006 31.6708329867),3190996.0,1221300010232210.0,172840.0,45340.0,7.0,167.0,15.0,E.G.Y
34.55833504980001,31.6708329867,0,POINT (34.55833504980001 31.6708329867),3190997.0,1221300010232211.0,101188.0,24693.0,10.0,51.0,20.0,E.G.Y
34.56250171650001,31.6708329867,0,POINT (34.56250171650001 31.6708329867),3190997.0,1221300010232211.0,101188.0,24693.0,10.0,51.0,20.0,E.G.Y
34.56666838320001,31.6708329867,0,POINT (34.56666838320001 31.6708329867),3191006.0,1221300010232300.0,160202.0,50281.0,9.0,112.0,26.0,E.G.Y
34.57083504990001,31.6708329867,0,POINT (34.57083504990001 31.6708329867),3191007.0,1221300010232301.0,218493.0,66817.0,6.0,56.0,17.0,E.G.Y
34.575001716600006,31.6708329867,0,POINT (34.575001716600006 31.6708329867),3191010.0,1221300010232310.0,309342.0,63770.0,9.0,72.0,24.0,E.G.Y
34.57916838330001,31.6708329867,0,POINT (34.57916838330001 31.6708329867),3191010.0,1221300010232310.0,309342.0,63770.0,9.0,72.0,24.0,E.G.Y
34.58333505000001,31.6708329867,0,POINT (34.58333505000001 31.6708329867),3191011.0,1221300010232311.0,197714.0,25075.0,13.0,28.0,14.0,E.G.Y
34.58750171670001,31.6708329867,0,POINT (34.58750171670001 31.6708329867),3191028.0,1221300010233200.0,223448.0,34615.0,7.0,64.0,16.0,E.G.Y
34.591668383400005,31.6708329867,0,POINT (34.591668383400005 31.6708329867),3191029.0,1221300010233201.0,140519.0,4335.0,12.0,4.0,2.0,E.G.Y
34.59583505010001,31.6708329867,0,POINT (34.59583505010001 31.6708329867),3191029.0,1221300010233201.0,140519.0,4335.0,12.0,4.0,2.0,E.G.Y
34.60000171680001,31.6708329867,0,POINT (34.60000171680001 31.6708329867),3191032.0,1221300010233210.0,39807.0,3491.0,12.0,1.0,1.0,E.G.Y
34.612501716900006,31.6708329867,0,POINT (34.612501716900006 31.6708329867),3191037.0,1221300010233301.0,95157.0,1964.0,13.0,2.0,1.0,E.G.Y
34.61666838360001,31.6708329867,0,POINT (34.61666838360001 31.6708329867),3191037.0,1221300010233301.0,95157.0,1964.0,13.0,2.0,1.0,E.G.Y
34.62083505030001,31.6708329867,0,POINT (34.62083505030001 31.6708329867),3191038.0,1221300010233310.0,429392.0,63041.0,9.0,1.0,1.0,E.G.Y
34.62500171700001,31.6708329867,0,POINT (34.62500171700001 31.6708329867),3191039.0,1221300010233311.0,62587.0,2761.0,14.0,1.0,1.0,E.G.Y
34.64166838380001,31.6708329867,0,POINT (34.64166838380001 31.6708329867),3191225.0,1221300010322210.0,55859.0,2752.0,15.0,1.0,1.0,E.G.Y
34.75833505140001,31.6708329867,0,POINT (34.75833505140001 31.6708329867),3191252.0,1221300010332311.0,65913.0,1855.0,18.0,1.0,1.0,E.G.Y
34.95000171960001,31.6708329867,0,POINT (34.95000171960001 31.6708329867),3191716.0,1221300011233210.0,200805.0,4954.0,14.0,2.0,1.0,E.G.Y
35.00833505340001,31.6708329867,0,POINT (35.00833505340001 31.6708329867),3191852.0,1221300011322301.0,122928.0,4446.0,15.0,2.0,1.0,E.G.Y
35.012501720100005,31.6708329867,0,POINT (35.012501720100005 31.6708329867),3191852.0,1221300011322301.0,122928.0,4446.0,15.0,2.0,1.0,E.G.Y
35.16250172130001,31.6708329867,0,POINT (35.16250172130001 31.6708329867),3193324.0,1221300100222201.0,45420.0,3458.0,10.0,8.0,4.0,E.G.Y
35.166668388000005,31.6708329867,0,POINT (35.166668388000005 31.6708329867),3193324.0,1221300100222201.0,45420.0,3458.0,10.0,8.0,4.0,E.G.Y
35.88750172710001,31.6708329867,0,POINT (35.88750172710001 31.6708329867),3194639.0,1221300110222301.0,8289.0,3590.0,52.0,1.0,1.0,E.G.Y
35.89166839380001,31.6708329867,0,POINT (35.89166839380001 31.6708329867),3194639.0,1221300110222301.0,8289.0,3590.0,52.0,1.0,1.0,E.G.Y
34.554168383100006,31.66666632,0,POINT (34.554168383100006 31.66666632),3190998.0,1221300010232212.0,55930.0,2827.0,19.0,2.0,1.0,E.G.Y
34.55833504980001,31.66666632,0,POINT (34.55833504980001 31.66666632),3190999.0,1221300010232213.0,196321.0,35168.0,6.0,17.0,9.0,E.G.Y
34.56250171650001,31.66666632,0,POINT (34.56250171650001 31.66666632),3190999.0,1221300010232213.0,196321.0,35168.0,6.0,17.0,9.0,E.G.Y
34.56666838320001,31.66666632,0,POINT (34.56666838320001 31.66666632),3191008.0,1221300010232302.0,200205.0,36919.0,8.0,24.0,12.0,E.G.Y
34.57083504990001,31.66666632,0,POINT (34.57083504990001 31.66666632),3191009.0,1221300010232303.0,130617.0,97230.0,5.0,3.0,3.0,E.G.Y
34.575001716600006,31.66666632,0,POINT (34.575001716600006 31.66666632),3191012.0,1221300010232312.0,202821.0,35283.0,7.0,168.0,33.0,E.G.Y
34.57916838330001,31.66666632,0,POINT (34.57916838330001 31.66666632),3191012.0,1221300010232312.0,202821.0,35283.0,7.0,168.0,33.0,E.G.Y
34.58333505000001,31.66666632,0,POINT (34.58333505000001 31.66666632),3191013.0,1221300010232313.0,315935.0,32361.0,10.0,20.0,14.0,E.G.Y
34.58750171670001,31.66666632,0,POINT (34.58750171670001 31.66666632),3191030.0,1221300010233202.0,148234.0,4386.0,12.0,5.0,3.0,E.G.Y
34.591668383400005,31.66666632,0,POINT (34.591668383400005 31.66666632),3191031.0,1221300010233203.0,204448.0,28960.0,13.0,22.0,5.0,E.G.Y
34.59583505010001,31.66666632,0,POINT (34.59583505010001 31.66666632),3191031.0,1221300010233203.0,204448.0,28960.0,13.0,22.0,5.0,E.G.Y
34.60000171680001,31.66666632,0,POINT (34.60000171680001 31.66666632),3191033.0,1221300010233212.0,24680.0,3194.0,12.0,1.0,1.0,E.G.Y
34.62500171700001,31.66666632,0,POINT (34.62500171700001 31.66666632),3191040.0,1221300010233313.0,28796.0,1752.0,16.0,1.0,1.0,E.G.Y
34.67916838410001,31.66666632,0,POINT (34.67916838410001 31.66666632),3191227.0,1221300010323203.0,73531.0,72540.0,7.0,3.0,3.0,E.G.Y
34.68333505080001,31.66666632,0,POINT (34.68333505080001 31.66666632),3191227.0,1221300010323203.0,73531.0,72540.0,7.0,3.0,3.0,E.G.Y
